instance_id,box_id,length,width,height
241,1,33.2,21.0,11.4
242,0,35.1,30.7,2.0
242,1,35.5,30.6,2.0
242,2,31.5,30.7,2.0
242,3,33.2,12.8,11.8
243,0,31.8,22.8,12.0
243,1,39.0,28.0,1.6
243,2,30.5,28.5,7.8
243,3,30.5,28.5,7.8
243,4,30.0,21.0,0.5
243,5,39.0,28.0,1.6
244,0,8.1,4.3,4.0
244,1,34.0,21.8,12.0
245,0,36.6,23.2,4.6
245,1,36.6,23.2,4.6
245,2,36.6,23.2,4.6
245,3,36.6,23.2,4.6
245,4,36.6,23.2,4.6
245,5,36.6,23.2,4.6
245,6,36.6,23.2,4.6
245,7,34.0,23.8,12.4
245,8,36.6,23.2,4.6
246,0,50.0,39.0,4.0
246,1,33.4,21.0,11.4
246,2,34.2,23.4,12.0
247,0,37.0,27.0,4.1
247,1,37.0,27.0,4.1
247,2,33.2,20.8,11.5
247,3,37.5,27.5,3.8
247,4,37.0,27.0,4.1
247,5,37.5,27.5,3.8
248,0,40.0,30.0,1.0
248,1,31.0,30.0,7.8
248,2,33.6,20.6,11.4
248,3,27.5,25.0,1.2
249,0,21.0,13.5,4.8
249,1,35.6,15.2,13.2
249,2,33.3,20.5,11.1
249,3,33.3,20.5,11.1
249,4,33.3,20.5,11.1
249,5,33.3,20.5,11.1
250,0,27.0,26.0,5.0
250,1,34.4,23.6,12.4
251,0,50.0,39.0,4.0
251,1,33.4,21.0,11.4
252,0,28.0,24.0,1.2
252,1,35.4,24.2,13.0
252,2,35.4,24.2,13.0
252,3,35.4,24.2,13.0
253,0,50.0,39.0,4.0
253,1,34.4,23.2,12.2
254,0,27.7,22.0,12.0
254,1,12.8,10.2,3.7
255,0,26.0,13.0,0.5
255,1,36.1,23.8,12.6
256,0,29.8,24.2,3.1
256,1,27.8,22.0,12.8
257,0,18.6,5.2,0.3
257,1,33.3,20.5,11.1
258,0,28.6,25.4,2.0
258,1,28.0,21.2,10.2
259,0,34.2,23.4,12.0
259,1,49.0,40.0,5.9
259,2,34.2,23.4,12.0
260,0,36.6,23.2,4.6
260,1,36.6,23.2,4.6
260,2,35.2,24.6,12.6
261,0,34.0,22.5,3.6
261,1,33.4,20.2,11.4
261,2,26.0,13.0,0.5
261,3,35.1,28.8,4.0
261,4,36.0,28.5,1.2
261,5,49.4,41.6,4.1
262,0,25.0,17.8,7.2
262,1,33.2,21.0,11.4
262,2,33.2,21.0,11.4
263,0,36.6,23.2,4.6
263,1,36.6,23.2,4.6
263,2,31.4,22.2,11.8
263,3,36.6,23.2,4.6
263,4,36.6,23.2,4.6
263,5,36.6,23.2,4.6
263,6,36.6,23.2,4.6
263,7,36.6,23.2,4.6
263,8,36.6,23.2,4.6
264,0,38.0,27.0,4.4
264,1,38.0,27.0,4.4
264,2,38.0,27.0,4.4
264,3,15.0,14.0,8.0
264,4,38.0,27.0,4.4
264,5,38.0,27.0,4.4
264,6,38.0,27.0,4.4
265,0,40.0,33.5,4.3
265,1,34.0,21.0,11.6
266,0,12.8,10.2,3.7
266,1,34.1,22.8,5.0
266,2,35.0,27.0,2.8
266,3,26.4,22.3,4.0
266,4,26.6,21.3,5.0
266,5,13.2,10.1,3.1
266,6,27.6,21.8,10.4
266,7,27.0,23.0,6.3
267,0,11.4,6.5,4.6
267,1,26.0,26.0,1.2
267,2,11.0,6.0,3.6
268,0,50.0,39.0,4.0
268,1,33.2,21.0,11.4
269,0,13.0,10.4,3.8
269,1,13.0,10.4,3.8
269,2,30.2,21.3,11.3
269,3,13.0,10.4,3.8
270,0,13.0,10.4,3.8
270,1,13.0,10.4,3.8
270,2,13.0,10.4,3.8
270,3,30.3,22.3,12.0
271,0,32.0,21.0,2.0
271,1,32.8,21.1,12.0
272,0,37.5,29.6,2.3
272,1,33.4,21.0,11.4
272,2,37.5,29.6,2.3
273,0,27.0,26.0,5.0
273,1,37.0,28.0,1.1
273,2,29.8,18.8,10.4
274,0,39.6,29.2,2.2
274,1,35.2,24.2,13.0
274,2,35.2,24.2,13.0
275,0,26.0,15.6,3.2
275,1,38.0,30.0,1.0
275,2,34.0,21.0,11.2
276,0,49.0,40.0,5.9
276,1,34.2,23.4,12.0
276,2,34.2,23.4,12.0
277,0,46.8,13.0,11.8
277,1,30.0,21.0,0.5
277,2,30.0,21.0,0.5
278,0,28.7,25.0,4.0
278,1,32.5,12.5,11.5
278,2,39.6,29.2,2.2
278,3,38.5,30.0,2.6
278,4,34.4,23.6,12.4
279,0,50.0,39.0,4.0
279,1,34.4,23.2,12.2
279,2,34.4,23.2,12.2
280,0,10.8,8.1,4.8
280,1,30.8,19.8,11.4
280,2,34.0,30.0,1.9
281,0,8.1,4.3,4.0
281,1,23.6,16.6,9.2
282,0,34.2,22.0,3.2
282,1,26.5,20.5,10.0
282,2,26.5,20.5,10.0
283,0,45.1,36.1,9.9
283,1,29.6,22.0,12.0
284,0,18.0,12.0,4.0
284,1,26.0,13.0,0.5
284,2,26.0,13.0,0.5
285,0,34.0,24.0,0.8
285,1,26.0,13.0,0.5
285,2,27.5,24.0,1.4
285,3,36.0,29.2,2.3
285,4,27.5,21.0,3.5
286,0,37.0,34.3,4.0
286,1,34.4,21.8,12.2
286,2,38.0,28.0,3.6
287,0,41.5,15.0,2.0
287,1,33.2,21.0,11.4
288,0,34.0,27.0,1.8
288,1,35.2,24.2,13.0
288,2,35.2,24.6,13.4
288,3,35.2,24.6,13.4
289,0,19.9,14.2,4.0
289,1,30.0,18.6,10.8
290,0,9.3,6.2,3.1
290,1,32.4,17.7,11.8
290,2,32.4,17.7,11.8
290,3,32.4,17.7,11.8
291,0,49.0,40.0,5.9
291,1,33.4,20.8,11.4
292,0,50.0,39.0,4.0
292,1,28.0,22.0,10.6
293,0,30.0,23.5,5.0
293,1,34.7,22.6,14.7
293,2,39.0,29.0,2.4
293,3,37.5,29.5,1.5
293,4,33.4,28.6,2.0
294,0,26.4,24.9,4.0
294,1,36.1,23.8,12.6
295,0,27.0,22.5,2.0
295,1,27.0,22.5,2.0
295,2,29.5,20.6,14.0
295,3,29.5,20.6,14.0
296,0,49.0,40.0,5.9
296,1,34.2,23.4,12.0
296,2,34.2,23.4,12.0
297,0,38.0,29.4,2.5
297,1,38.0,29.4,2.5
297,2,32.5,20.9,14.0
298,0,24.7,16.2,4.0
298,1,11.4,9.2,4.0
298,2,26.0,21.3,12.0
299,0,10.6,6.2,3.8
299,1,23.6,16.6,9.2
300,0,30.0,10.0,1.5
300,1,39.0,30.0,1.2
300,2,34.9,23.0,12.1
300,3,38.5,31.0,1.0
300,4,38.5,30.0,1.0
301,0,27.5,25.0,1.2
301,1,33.0,17.7,12.0
302,0,35.0,27.5,1.2
302,1,36.0,27.0,0.9
302,2,33.5,21.1,11.6
303,0,38.5,29.0,1.0
303,1,34.8,23.0,12.0
304,0,35.2,29.0,2.2
304,1,34.8,23.8,12.6
305,0,27.0,26.4,4.0
305,1,29.8,18.4,10.4
305,2,37.0,28.5,1.0
306,0,50.0,38.0,5.6
306,1,38.0,28.5,3.0
306,2,39.0,30.0,2.3
306,3,34.2,24.2,12.0
307,0,50.0,39.0,4.0
307,1,34.5,21.0,12.0
308,0,35.2,26.7,6.2
308,1,34.5,21.0,12.0
309,0,29.0,20.0,9.5
309,1,30.4,21.2,10.4
310,0,37.8,13.2,4.4
310,1,32.0,23.4,12.2
310,2,32.0,23.0,12.0
310,3,37.8,13.2,4.4
310,4,31.8,23.4,12.2
311,0,13.0,10.4,3.8
311,1,36.8,24.8,13.8
312,0,38.0,28.0,3.6
312,1,33.7,23.0,14.6
313,0,31.0,25.0,1.1
313,1,33.8,23.6,12.4
313,2,31.3,21.9,16.1
314,0,30.5,28.5,7.8
314,1,30.0,21.0,10.0
315,0,37.0,29.0,0.75
315,1,33.2,21.0,11.4
315,2,33.2,21.0,11.4
315,3,33.2,21.0,11.4
316,0,36.0,33.0,2.3
316,1,33.2,21.5,12.0
317,0,37.5,29.6,2.3
317,1,37.5,29.6,2.3
317,2,33.7,23.0,14.6
318,0,37.8,13.2,4.4
318,1,32.0,23.0,12.0
318,2,31.8,23.4,12.2
318,3,32.0,23.4,12.2
318,4,37.8,13.2,4.4
319,0,50.0,39.0,4.0
319,1,30.5,21.0,11.5
319,2,50.0,39.0,4.0
320,0,29.8,20.5,12.0
320,1,19.0,20.0,4.0
320,2,33.4,21.0,11.4
321,0,33.9,31.7,4.0
321,1,33.0,21.0,11.5
322,0,34.0,28.0,1.2
322,1,26.0,13.0,0.5
322,2,33.2,21.0,11.4
322,3,38.0,27.0,2.2
322,4,31.0,24.0,1.4
322,5,38.0,30.0,0.88
322,6,26.0,13.2,6.4
322,7,33.8,20.8,11.6
322,8,33.2,20.8,11.5
322,9,38.0,27.0,2.2
322,10,33.2,20.8,11.5
322,11,34.4,21.7,5.3
322,12,34.0,27.0,1.8
322,13,34.0,28.0,1.2
323,0,38.0,29.4,2.5
323,1,33.5,21.1,11.6
323,2,33.5,21.1,11.6
323,3,33.5,21.1,11.6
324,0,28.0,15.0,2.5
324,1,28.0,15.0,2.5
324,2,33.6,20.6,11.4
324,3,33.6,20.6,11.4
325,0,33.0,24.0,1.3
325,1,23.8,16.4,9.2
326,0,28.0,24.0,4.0
326,1,33.6,20.6,11.4
327,0,37.8,13.2,4.4
327,1,37.8,13.2,4.4
327,2,37.8,13.2,4.4
327,3,37.8,13.2,4.4
327,4,37.8,13.2,4.4
327,5,37.8,13.2,4.4
327,6,37.8,13.2,4.4
327,7,37.8,13.2,4.4
327,8,37.8,13.2,4.4
327,9,30.0,21.4,11.6
327,10,30.0,21.4,11.6
327,11,30.0,21.4,11.6
328,0,30.0,18.0,1.3
328,1,33.6,15.8,11.6
328,2,46.7,43.6,5.7
329,0,38.0,28.0,3.6
329,1,33.0,21.0,11.5
330,0,25.0,12.0,1.0
330,1,27.0,20.8,10.0
330,2,25.0,12.0,1.0
330,3,29.0,23.0,1.2
331,0,38.0,28.0,3.6
331,1,34.4,23.2,12.2
332,0,37.0,30.5,1.2
332,1,26.0,13.0,0.5
332,2,30.5,20.6,10.2
332,3,37.0,30.5,1.2
332,4,26.0,13.0,0.5
332,5,23.5,16.1,0.65
333,0,29.0,19.6,5.0
333,1,36.0,23.3,12.3
333,2,30.0,23.5,5.0
333,3,30.0,23.5,5.0
334,0,24.8,10.8,3.6
334,1,31.4,22.2,11.8
334,2,31.4,22.2,11.8
334,3,24.8,10.8,3.6
335,0,10.1,6.9,4.7
335,1,24.7,11.8,4.0
335,2,27.5,21.0,3.5
336,0,50.0,39.0,4.0
336,1,34.4,23.2,12.2
336,2,34.4,23.2,12.2
337,0,41.5,15.0,2.0
337,1,33.1,20.8,11.4
337,2,34.4,23.2,12.2
337,3,33.1,20.8,11.4
337,4,34.4,23.2,12.2
338,0,36.0,29.2,2.3
338,1,33.4,20.8,11.4
338,2,33.4,20.8,11.4
339,0,38.0,28.0,3.6
339,1,38.0,28.0,3.6
339,2,34.4,23.6,12.4
340,0,38.0,27.0,4.4
340,1,37.0,25.8,4.7
340,2,27.7,22.5,12.0
341,0,29.0,20.0,9.5
341,1,33.2,20.8,11.1
341,2,33.3,20.6,11.4
341,3,27.5,22.0,12.0
342,0,28.5,20.7,14.1
342,1,34.0,28.0,2.6
343,0,37.5,29.6,2.3
343,1,37.5,29.6,2.3
343,2,32.5,20.9,14.0
344,0,35.5,27.5,2.8
344,1,33.5,20.6,14.2
344,2,35.5,28.5,2.8
345,0,24.0,22.0,0.5
345,1,9.6,5.9,3.4
345,2,25.0,12.0,1.0
345,3,35.4,31.4,2.0
345,4,24.5,21.5,1.0
346,0,26.0,13.0,0.5
346,1,21.8,16.2,9.0
346,2,22.0,15.8,8.6
347,0,34.0,25.0,1.2
347,1,32.0,23.4,12.2
347,2,32.0,23.4,12.2
348,0,28.0,25.0,1.2
348,1,32.0,23.0,12.0
348,2,32.0,23.0,12.0
349,0,27.0,22.0,2.5
349,1,34.2,24.2,12.6
349,2,27.0,22.0,2.5
349,3,10.4,7.0,3.4
349,4,27.0,22.0,2.5
350,0,26.0,13.0,0.5
350,1,30.4,21.5,11.5
350,2,39.0,30.0,1.2
351,0,35.1,29.5,4.0
351,1,32.7,21.4,12.0
352,0,39.0,33.5,1.4
352,1,34.6,22.9,11.6
352,2,34.6,22.9,11.6
353,0,13.0,10.4,3.8
353,1,31.0,21.6,11.4
354,0,30.0,22.0,7.8
354,1,34.0,23.8,12.0
355,0,37.3,31.1,2.0
355,1,35.0,26.0,0.6
355,2,29.0,25.0,1.0
355,3,30.0,21.0,1.2
356,0,30.0,20.6,10.4
356,1,29.2,15.0,1.2
357,0,52.0,24.0,7.6
357,1,34.5,23.3,12.3
357,2,34.5,23.3,12.3
358,0,26.0,24.0,6.0
358,1,30.0,21.0,0.5
358,2,30.0,21.4,11.6
359,0,34.2,22.0,3.2
359,1,27.5,21.4,11.0
359,2,28.8,22.8,11.5
360,0,49.0,40.0,5.9
360,1,33.4,20.8,11.2
360,2,33.4,20.8,11.2
361,0,38.0,29.0,1.6
361,1,34.1,24.0,12.0
361,2,34.6,33.0,4.0
362,0,33.2,12.8,11.8
362,1,34.0,24.0,0.9
362,2,35.1,30.6,2.0
363,0,29.8,21.2,10.4
363,1,30.2,28.0,10.0
363,2,29.8,21.2,10.4
363,3,29.8,21.2,10.4
363,4,29.8,21.2,10.4
363,5,29.8,21.2,10.4
363,6,29.8,21.2,10.4
364,0,34.3,23.2,11.9
364,1,45.1,36.1,9.9
364,2,35.2,24.2,13.0
365,0,38.0,29.0,1.0
365,1,37.4,24.8,13.8
366,0,41.5,15.0,2.0
366,1,33.0,20.7,11.3
366,2,33.0,20.7,11.3
366,3,33.0,20.7,11.3
366,4,33.0,20.7,11.3
366,5,33.0,20.7,11.3
367,0,27.5,24.0,1.3
367,1,34.0,21.0,11.6
367,2,34.0,21.0,11.6
368,0,38.2,29.6,1.18
368,1,35.2,24.2,13.0
369,0,38.5,29.5,1.0
369,1,38.5,29.5,1.0
369,2,38.5,29.5,1.0
369,3,33.6,20.6,11.4
370,0,37.8,13.2,4.4
370,1,37.8,13.2,4.4
370,2,31.8,23.4,12.2
370,3,32.0,23.4,12.2
370,4,32.0,23.0,12.0
371,0,37.8,13.2,4.4
371,1,37.8,13.2,4.4
371,2,37.8,13.2,4.4
371,3,37.8,13.2,4.4
371,4,37.8,13.2,4.4
371,5,37.8,13.2,4.4
371,6,37.8,13.2,4.4
371,7,37.8,13.2,4.4
371,8,37.8,13.2,4.4
371,9,30.0,21.4,11.6
371,10,30.0,21.4,11.6
371,11,30.0,21.4,11.6
372,0,26.0,21.0,1.6
372,1,26.0,21.0,1.6
372,2,33.6,20.8,11.4
372,3,24.0,22.5,2.5
372,4,24.0,22.5,2.5
372,5,35.2,24.6,13.4
373,0,50.8,44.7,6.7
373,1,32.1,21.6,15.9
374,0,29.0,22.5,0.7
374,1,6.9,1.3,3.2
374,2,1.3,6.5,3.0
375,0,38.0,28.0,3.6
375,1,32.1,21.6,15.9
375,2,35.0,23.0,12.0
376,0,28.0,25.0,0.82
376,1,36.0,26.0,1.3
377,0,37.8,13.2,4.4
377,1,37.8,13.2,4.4
377,2,32.0,23.4,12.2
377,3,32.0,23.4,12.2
377,4,32.0,23.0,12.0
378,0,50.0,39.0,4.0
378,1,33.2,21.2,11.4
378,2,33.2,21.2,11.4
379,0,28.0,15.0,2.5
379,1,28.0,15.0,2.5
379,2,33.6,20.6,11.4
379,3,33.6,20.6,11.4
380,0,33.2,21.3,12.0
380,1,37.0,31.5,2.5
380,2,33.6,20.6,11.4
381,0,45.1,36.1,9.9
381,1,34.0,21.8,12.5
381,2,34.0,21.8,12.5
382,0,36.0,29.0,0.84
382,1,33.0,21.0,13.0
382,2,38.0,30.0,1.0
382,3,32.0,22.0,11.0
382,4,37.0,29.0,0.75
383,0,31.2,27.0,11.5
383,1,33.1,20.8,11.4
383,2,33.1,20.8,11.4
383,3,33.1,20.8,11.4
384,0,26.3,19.2,4.0
384,1,26.0,13.0,0.5
385,0,30.5,28.5,7.8
385,1,33.3,20.8,11.2
385,2,30.5,28.5,7.8
386,0,38.0,28.0,1.8
386,1,33.51,21.1,11.57
386,2,33.51,21.1,11.57
387,0,40.0,32.0,1.5
387,1,32.4,17.7,11.8
388,0,38.0,29.0,3.0
388,1,32.1,21.6,15.9
388,2,38.0,29.0,3.0
389,0,30.0,26.0,4.9
389,1,30.0,19.2,10.5
390,0,26.0,13.0,0.5
390,1,33.6,21.2,11.4
390,2,26.0,13.0,0.5
391,0,31.0,21.6,11.4
391,1,49.0,40.0,5.9
392,0,26.0,13.0,0.5
392,1,25.0,22.0,0.5
392,2,24.5,21.5,1.0
393,0,32.0,22.0,1.5
393,1,31.0,21.0,4.0
393,2,30.1,18.9,10.6
394,0,38.0,28.0,3.6
394,1,33.0,21.0,11.5
394,2,33.0,21.0,11.5
395,0,25.0,25.0,8.0
395,1,34.4,23.2,12.2
395,2,34.4,23.2,12.2
396,0,35.2,26.7,6.2
396,1,31.0,21.6,11.4
396,2,30.0,18.8,10.4
397,0,32.7,26.0,2.0
397,1,1.3,6.5,3.0
398,0,30.0,21.0,11.5
398,1,49.0,41.5,6.0
398,2,30.0,21.0,11.5
398,3,30.0,21.0,11.5
398,4,49.0,41.5,6.0
398,5,49.0,41.5,6.0
398,6,30.0,21.0,11.5
399,0,38.0,28.0,3.6
399,1,33.2,20.8,11.5
400,0,39.0,29.5,1.0
400,1,33.5,20.8,11.7
401,0,30.0,21.0,0.5
401,1,27.6,21.8,10.4
401,2,28.0,21.9,10.5
402,0,20.0,10.0,0.6
402,1,26.0,22.0,0.8
402,2,25.0,22.0,0.5
403,0,37.0,28.0,3.0
403,1,36.3,24.1,12.6
404,0,36.7,29.9,2.0
404,1,30.0,18.8,10.4
405,0,33.2,21.0,11.4
405,1,37.0,27.0,1.5
405,2,32.0,21.0,2.0
406,0,38.0,29.0,1.0
406,1,32.0,20.0,11.0
407,0,38.0,29.0,1.0
407,1,36.0,26.0,2.0
407,2,52.6,46.9,6.7
407,3,36.1,23.8,12.6
408,0,35.5,28.5,2.8
408,1,32.5,20.9,14.0
409,0,27.0,20.8,10.0
409,1,39.0,35.0,1.2
409,2,30.1,29.4,4.0
410,0,38.0,30.0,1.0
410,1,33.51,21.1,11.57
410,2,35.2,35.0,4.0
411,0,24.8,10.8,3.6
411,1,31.4,22.2,11.8
411,2,24.8,10.8,3.6
411,3,31.4,22.2,11.8
412,0,29.4,19.4,12.0
412,1,30.2,26.2,7.2
413,0,13.0,10.4,3.8
413,1,13.0,10.4,3.8
413,2,31.2,22.2,12.4
413,3,13.0,10.4,3.8
414,0,28.0,24.5,1.2
414,1,33.6,23.8,12.0
414,2,33.6,23.8,12.0
415,0,28.0,22.0,0.6
415,1,33.0,23.1,14.9
415,2,28.0,22.0,0.6
415,3,33.0,23.1,14.9
416,0,31.5,30.7,2.0
416,1,29.5,24.0,1.1
416,2,1.3,6.5,3.0
416,3,35.0,26.0,2.2
417,0,40.0,30.0,1.0
417,1,40.0,26.0,1.6
417,2,27.4,20.4,10.2
418,0,37.0,28.5,3.6
418,1,34.2,23.4,12.0
418,2,34.2,23.4,12.0
419,0,50.0,39.0,4.0
419,1,33.5,20.8,11.7
419,2,33.5,20.8,11.7
420,0,34.2,22.0,3.2
420,1,24.6,19.0,9.6
420,2,23.6,16.4,9.2
421,0,52.3,46.7,6.6
421,1,39.0,30.0,1.1
421,2,29.8,21.0,10.6
421,3,28.0,19.5,1.1
422,0,34.4,21.4,12.0
422,1,52.5,33.2,9.1
422,2,38.0,29.0,1.0
423,0,33.6,21.4,11.6
423,1,28.0,24.5,1.2
424,0,50.8,44.7,6.7
424,1,32.1,21.6,15.9
425,0,36.1,23.8,12.6
425,1,36.0,29.2,2.3
426,0,35.6,27.4,4.4
426,1,35.6,27.4,4.4
426,2,35.6,27.4,4.4
426,3,35.6,27.4,4.4
426,4,33.6,21.4,11.6
427,0,30.615,27.6,4.516
427,1,33.8,23.9,12.0
428,0,17.5,11.0,1.7
428,1,34.6,19.9,15.2
429,0,45.1,36.1,9.9
429,1,32.5,20.9,14.0
429,2,32.5,20.9,14.0
430,0,37.0,29.0,3.2
430,1,33.6,20.6,11.4
430,2,37.0,29.0,3.2
431,0,32.5,31.0,9.0
431,1,31.8,23.0,12.0
432,0,25.0,17.8,7.2
432,1,33.2,21.0,11.4
432,2,33.2,21.0,11.4
433,0,11.0,10.1,2.8
433,1,33.2,17.2,14.0
434,0,27.0,26.0,5.0
434,1,18.0,14.0,2.4
434,2,34.5,21.0,12.0
434,3,27.0,26.0,5.0
434,4,27.0,26.0,5.0
435,0,34.0,27.0,1.8
435,1,35.2,24.6,13.4
435,2,35.2,24.6,13.4
436,0,35.4,31.4,2.0
436,1,29.0,25.0,1.0
436,2,24.0,22.0,0.5
436,3,9.7,6.5,3.7
437,0,39.5,30.0,1.1
437,1,33.0,12.8,11.8
437,2,32.5,12.5,11.5
437,3,33.1,12.7,11.7
437,4,35.5,15.3,13.2
438,0,37.0,27.0,4.1
438,1,29.8,19.1,10.2
439,0,34.0,22.5,15.1
439,1,30.2,26.2,7.2
439,2,30.2,26.2,7.2
439,3,34.1,22.6,14.9
439,4,35.9,23.1,15.3
440,0,35.2,29.5,2.0
440,1,29.1,21.9,12.0
441,0,26.0,23.0,2.5
441,1,33.6,20.6,11.4
441,2,31.0,25.5,1.0
442,0,10.8,7.6,4.0
442,1,29.0,25.0,1.0
442,2,33.2,12.8,11.8
443,0,38.0,29.4,2.5
443,1,33.0,21.0,11.5
443,2,38.0,29.4,2.5
444,0,28.0,24.0,5.0
444,1,28.0,26.0,14.0
444,2,33.2,20.6,11.2
444,3,27.0,25.0,5.7
444,4,28.2,25.5,11.2
445,0,38.0,28.0,3.0
445,1,38.0,28.0,3.0
445,2,33.6,20.6,11.4
446,0,35.0,29.0,1.0
446,1,37.5,28.0,2.8
446,2,34.8,21.2,12.0
446,3,35.2,26.7,6.2
446,4,29.8,22.0,10.0
447,0,50.0,39.0,4.0
447,1,50.0,39.0,4.0
447,2,28.0,21.5,10.5
448,0,28.0,24.0,5.0
448,1,25.4,20.0,12.0
448,2,24.8,19.4,10.8
449,0,34.2,23.4,12.0
449,1,49.0,40.0,5.9
449,2,34.2,23.4,12.0
450,0,17.8,8.9,4.0
450,1,25.6,20.9,12.0
451,0,49.0,40.0,5.9
451,1,34.2,23.4,12.0
451,2,34.2,23.4,12.0
452,0,35.2,26.7,6.2
452,1,35.2,26.7,6.2
452,2,35.0,23.0,12.0
452,3,29.8,22.0,10.0
453,0,37.8,13.2,4.4
453,1,31.4,22.4,11.8
453,2,31.4,22.4,11.8
454,0,35.5,24.0,1.2
454,1,32.8,21.1,12.0
454,2,33.4,20.2,11.4
455,0,38.0,29.0,1.0
455,1,38.0,28.0,0.7
455,2,33.9,21.1,4.2
455,3,34.5,23.3,12.3
455,4,30.0,25.0,1.3
455,5,27.0,12.5,1.0
456,0,37.8,30.2,0.6
456,1,34.4,23.2,12.2
456,2,31.7,30.7,4.0
456,3,26.0,13.0,0.5
456,4,38.0,30.0,1.1
457,0,33.2,21.2,11.4
457,1,50.0,39.0,4.0
457,2,33.2,21.2,11.4
458,0,34.0,27.0,2.6
458,1,36.3,23.6,12.4
459,0,39.0,30.0,0.8
459,1,38.0,29.0,1.0
459,2,33.6,20.6,11.4
459,3,29.5,28.0,4.5
460,0,51.2,39.3,5.6
460,1,42.0,34.0,1.0
460,2,33.1,21.0,14.5
460,3,33.2,28.9,1.0
460,4,32.0,28.4,3.0
460,5,36.5,29.5,1.3
460,6,39.0,30.0,1.1
460,7,26.0,13.0,0.5
461,0,38.0,29.0,1.0
461,1,32.7,20.5,14.8
461,2,38.0,29.5,3.2
462,0,13.0,10.4,3.8
462,1,29.5,22.2,12.0
462,2,13.0,10.4,3.8
462,3,13.0,10.4,3.8
463,0,34.0,28.0,2.8
463,1,21.0,21.8,12.5
463,2,21.0,21.8,12.5
464,0,28.0,24.0,4.0
464,1,10.6,8.6,3.1
465,0,12.7,10.9,4.1
465,1,9.9,8.4,4.4
466,0,52.6,39.7,5.1
466,1,33.6,20.6,11.4
466,2,32.0,20.0,1.6
467,0,27.0,26.0,5.0
467,1,35.4,24.2,12.5
467,2,29.0,26.0,10.0
467,3,33.8,23.8,12.9
468,0,36.5,28.5,1.0
468,1,36.5,28.5,1.0
468,2,36.5,28.5,1.0
468,3,32.4,22.8,12.0
469,0,13.0,10.4,3.8
469,1,36.0,24.0,12.5
470,0,36.0,29.0,4.0
470,1,34.0,22.5,15.1
471,0,34.6,24.8,12.6
471,1,25.5,21.2,8.4
472,0,30.5,28.5,7.8
472,1,18.5,17.6,10.5
472,2,34.4,21.4,12.0
473,0,31.5,26.5,2.0
473,1,39.0,29.5,1.6
473,2,34.4,23.6,12.1
474,0,36.2,25.0,0.9
474,1,17.0,12.8,2.0
474,2,31.2,22.2,12.2
474,3,18.2,16.8,12.0
475,0,30.0,19.0,1.9
475,1,34.5,25.0,1.0
475,2,26.0,25.0,1.9
475,3,33.5,21.0,2.1
476,0,34.1,30.0,4.0
476,1,34.2,23.2,11.8
477,0,26.0,13.0,0.5
477,1,33.4,20.4,11.8
477,2,31.5,24.0,1.2
477,3,30.0,25.5,2.0
478,0,33.1,20.8,11.4
478,1,29.2,15.0,1.2
478,2,33.1,20.8,11.4
478,3,33.1,20.8,11.4
478,4,29.2,15.0,1.2
479,0,20.2,14.6,3.7
479,1,48.0,36.5,2.0
479,2,34.8,24.6,12.6
480,0,29.561,7.2,3.911
480,1,26.0,13.0,0.5
480,2,23.5,17.5,9.0
481,0,37.5,29.6,2.3
481,1,37.5,29.6,2.3
481,2,33.2,20.8,11.5
482,0,35.5,27.5,2.8
482,1,35.5,27.5,2.8
482,2,35.5,27.5,2.8
482,3,35.5,27.5,2.8
482,4,35.2,24.2,13.0
482,5,35.5,27.5,2.8
483,0,36.0,34.0,2.4
483,1,32.6,15.6,13.4
484,0,28.0,20.0,2.0
484,1,30.0,21.0,0.5
485,0,24.7,16.2,4.0
485,1,26.0,13.0,0.5
485,2,11.0,5.8,4.2
486,0,35.5,27.5,2.8
486,1,35.5,27.5,2.8
486,2,35.4,24.2,13.0
486,3,35.5,27.5,2.8
486,4,35.5,27.5,2.8
486,5,35.5,27.5,2.8
487,0,38.0,28.5,2.8
487,1,38.0,28.5,2.8
487,2,34.5,23.3,12.3
488,0,30.0,22.0,7.0
488,1,27.6,21.8,10.4
489,0,26.0,13.0,0.5
489,1,26.0,13.0,0.5
489,2,26.0,13.0,0.5
489,3,26.0,13.0,0.5
489,4,26.0,13.0,0.5
489,5,34.8,23.8,12.6
490,0,38.0,28.5,2.8
490,1,34.3,22.9,11.7
490,2,34.3,22.9,11.7
491,0,25.0,16.0,2.5
491,1,32.5,12.5,11.5
492,0,58.0,40.0,1.2
492,1,30.0,21.4,11.6
493,0,41.5,15.0,2.0
493,1,36.0,23.4,12.2
493,2,36.0,23.4,12.2
493,3,36.0,23.4,12.2
494,0,32.0,27.5,9.5
494,1,38.6,24.4,13.5
494,2,32.0,27.5,9.5
494,3,36.1,23.8,12.6
495,0,35.5,28.5,2.8
495,1,33.4,21.0,11.4
496,0,34.2,22.0,3.2
496,1,26.2,21.0,12.0
497,0,35.5,27.5,2.8
497,1,32.5,20.9,14.0
497,2,32.5,20.9,14.0
498,0,28.0,24.5,1.2
498,1,28.0,24.5,1.2
498,2,28.0,24.5,1.2
498,3,34.0,21.0,12.0
499,0,13.0,10.4,3.8
499,1,13.0,10.4,3.8
499,2,13.0,10.4,3.8
499,3,31.2,22.2,12.4
500,0,38.0,29.0,2.3
500,1,10.4,6.5,4.7
500,2,34.2,21.8,12.2
501,0,37.5,27.5,3.8
